"","bag_site","pop","t","bags_label","tags_label","length","width"
"4298","YorkRiver","W2-LA",2,"MVP-LA-5","C201",38,30
"4299","YorkRiver","W2-LA",1,"MVP-LA-5","C201",34,24
"4300","YorkRiver","W6-ME",1,"MVP-ME-6","A652",35,25
"4301","YorkRiver","W6-ME",2,"MVP-ME-6","A652",37,26
"4302","YorkRiver","W6-ME",3,"MVP-ME-6","A652",54,38
"4303","Lewisetta","W5-NH",2,"MVP-NH-1","B241",32,24
"4304","Lewisetta","W5-NH",1,"MVP-NH-1","B241",30,21
"4305","Lewisetta","W5-NH",3,"MVP-NH-1","B241",46,42
"4306","Lewisetta","S1-LOLA",1,"MVP-LOLA-1","B198",38,20
"4307","Lewisetta","S1-LOLA",3,"MVP-LOLA-1","B198",85,49
"4308","YorkRiver","W1-TX",3,"MVP-TX-4","C275",28,21
"4309","YorkRiver","W1-TX",1,"MVP-TX-4","C275",32,21
"4310","YorkRiver","W1-TX",2,"MVP-TX-4","C275",36,25
"4311","Lewisetta","W4-VA",1,"MVP-JR-2","A088",22,22
"4312","Lewisetta","W4-VA",2,"MVP-JR-2","A088",31,28
"4313","YorkRiver","W5-NH",2,"MVP-NH-5","C061",26,20
"4314","YorkRiver","W5-NH",3,"MVP-NH-5","C061",46,32
"4315","YorkRiver","W5-NH",1,"MVP-NH-5","C061",25,19
"4316","Lewisetta","W4-VA",2,"MVP-JR-2","A089",36,28
"4317","Lewisetta","W4-VA",3,"MVP-JR-2","A089",54,43
"4318","Lewisetta","W4-VA",1,"MVP-JR-2","A089",33,28
"4319","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-1","A402",42,32
"4320","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-1","A402",53,40
"4321","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-1","A402",34,25
"4322","Lewisetta","S1-LOLA",2,"MVP-LOLA-1","B202",46,27
"4323","Lewisetta","S1-LOLA",1,"MVP-LOLA-1","B202",42,27
"4324","Lewisetta","S1-LOLA",3,"MVP-LOLA-1","B202",84,59
"4325","YorkRiver","W1-TX",2,"MVP-TX-5","C019",31,27
"4326","YorkRiver","W1-TX",1,"MVP-TX-5","C019",24,19
"4327","YorkRiver","W1-TX",3,"MVP-TX-5","C019",48,32
"4328","YorkRiver","S2-DEBY",2,"MVP-DEBY-5","A589",34,20
"4329","YorkRiver","S2-DEBY",1,"MVP-DEBY-5","A589",32,20
"4330","YorkRiver","S2-DEBY",3,"MVP-DEBY-5","A589",45,24
"4331","YorkRiver","W2-LA",1,"MVP-LA-4","A527",31,22
"4332","YorkRiver","W2-LA",2,"MVP-LA-4","A527",35,26
"4333","YorkRiver","W2-LA",3,"MVP-LA-4","A527",43,36
"4334","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E176",45,32
"4335","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E176",34,29
"4336","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E176",67,48
"4337","YorkRiver","W6-ME",1,"MVP-ME-4","C283",40,26
"4338","YorkRiver","W6-ME",2,"MVP-ME-4","C283",43,27
"4339","YorkRiver","S2-DEBY",3,"MVP-DEBY-5","A601",36,28
"4340","YorkRiver","S2-DEBY",1,"MVP-DEBY-5","A601",40,25
"4341","YorkRiver","S2-DEBY",2,"MVP-DEBY-5","A601",40,24
"4342","YorkRiver","S1-LOLA",2,"MVP-LOLA-5","C172",41,26
"4343","YorkRiver","S1-LOLA",3,"MVP-LOLA-5","C172",59,44
"4344","YorkRiver","S1-LOLA",1,"MVP-LOLA-5","C172",37,26
"4345","Lewisetta","W5-NH",3,"MVP-NH-1","B232",23,19
"4346","Lewisetta","W5-NH",1,"MVP-NH-1","B232",29,22
"4347","Lewisetta","W5-NH",2,"MVP-NH-1","B232",29,22
"4348","YorkRiver","W1-TX",2,"MVP-TX-6","C398",30,24
"4349","YorkRiver","W1-TX",3,"MVP-TX-6","C398",41,35
"4350","YorkRiver","W1-TX",1,"MVP-TX-6","C398",26,20
"4351","YorkRiver","S2-DEBY",2,"MVP-DEBY-6","E502",36,25
"4352","YorkRiver","S2-DEBY",3,"MVP-DEBY-6","E502",68,49
"4353","YorkRiver","S2-DEBY",1,"MVP-DEBY-6","E502",36,25
"4354","YorkRiver","W1-TX",2,"MVP-TX-4","C246",42,30
"4355","YorkRiver","W1-TX",1,"MVP-TX-4","C246",36,26
"4356","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-6","C334",33,25
"4357","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-6","C334",43,31
"4358","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-6","C334",38,28
"4359","YorkRiver","W3-FL",3,"MVP-FL-4","E411",70,41
"4360","YorkRiver","W3-FL",2,"MVP-FL-4","E411",47,26
"4361","YorkRiver","W3-FL",1,"MVP-FL-4","E411",45,26
"4362","Lewisetta","W4-VA",1,"MVP-JR-3","B356",34,25
"4363","Lewisetta","W4-VA",2,"MVP-JR-3","B356",40,28
"4364","Lewisetta","W4-VA",3,"MVP-JR-3","B356",72,53
"4366","Lewisetta","W6-ME",1,"MVP-ME-3","A229",30,19
"4367","Lewisetta","S2-DEBY",1,"MVP-DEBY-3","A031",36,25
"4368","Lewisetta","S2-DEBY",2,"MVP-DEBY-3","A031",40,31
"4369","Lewisetta","S2-DEBY",3,"MVP-DEBY-3","A031",82,53
"4370","Lewisetta","W1-TX",1,"MVP-TX-2","B062",44,33
"4371","Lewisetta","W1-TX",2,"MVP-TX-2","B062",52,35
"4372","Lewisetta","W1-TX",3,"MVP-TX-2","B062",69,41
"4373","YorkRiver","W6-ME",2,"MVP-ME-4","C311",33,21
"4374","YorkRiver","W6-ME",1,"MVP-ME-4","C311",28,18
"4375","Lewisetta","W6-ME",1,"MVP-ME-3","A214",24,17
"4376","Lewisetta","W6-ME",2,"MVP-ME-3","A214",32,23
"4377","Lewisetta","W6-ME",3,"MVP-ME-3","A214",45,41
"4378","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A142",28,24
"4379","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A142",37,27
"4380","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A142",72,51
"4381","YorkRiver","W4-VA",2,"MVP-JR-5","A672",36,24
"4382","YorkRiver","W4-VA",3,"MVP-JR-5","A672",57,42
"4383","YorkRiver","W4-VA",1,"MVP-JR-5","A672",30,19
"4384","YorkRiver","W1-TX",1,"MVP-TX-5","C029",25,20
"4385","YorkRiver","W1-TX",2,"MVP-TX-5","C029",32,27
"4386","Lewisetta","W1-TX",3,"MVP-TX-2","B056",71,46
"4387","Lewisetta","W1-TX",1,"MVP-TX-2","B056",46,28
"4388","Lewisetta","W1-TX",2,"MVP-TX-2","B056",55,35
"4389","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A747",28,16
"4390","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A747",29,17
"4391","Lewisetta","W3-FL",1,"MVP-FL-2","E080",39,24
"4392","Lewisetta","W3-FL",3,"MVP-FL-2","E080",62,38
"4393","Lewisetta","W3-FL",2,"MVP-FL-2","E080",43,25
"4394","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E218",33,26
"4395","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E218",33,25
"4396","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A772",22,14
"4397","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A772",22,14
"4398","YorkRiver","W3-FL",1,"MVP-FL-5","FL-5-extra",19,11
"4399","YorkRiver","W3-FL",1,"MVP-FL-5","FL-5-extra",22,11
"4400","YorkRiver","W3-FL",1,"MVP-FL-5","FL-5-extra",20,10
"4401","YorkRiver","S1-LOLA",3,"MVP-LOLA-4","A896",45,28
"4402","YorkRiver","S1-LOLA",2,"MVP-LOLA-4","A896",46,28
"4403","YorkRiver","S1-LOLA",1,"MVP-LOLA-4","A896",44,28
"4404","Lewisetta","W1-TX",1,"MVP-TX-3","E027-B306",34,24
"4405","Lewisetta","W1-TX",3,"MVP-TX-3","E027-B306",77,57
"4406","Lewisetta","W1-TX",2,"MVP-TX-3","E027-B306",44,31
"4407","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-2","A348",33,23
"4408","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-2","A348",36,22
"4409","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-2","A348",64,46
"4410","Lewisetta","W4-VA",2,"MVP-JR-3","2178",37,31
"4411","Lewisetta","W4-VA",1,"MVP-JR-3","2178",28,23
"4412","Lewisetta","S2-DEBY",1,"MVP-DEBY-3","A025",29,20
"4413","Lewisetta","S2-DEBY",2,"MVP-DEBY-3","A025",35,25
"4414","Lewisetta","S2-DEBY",3,"MVP-DEBY-3","A025",80,55
"4415","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E179",22,16
"4416","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E179",34,29
"4417","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E179",82,51
"4418","Lewisetta","W3-FL",2,"MVP-FL-2","E071",31,21
"4419","Lewisetta","W3-FL",1,"MVP-FL-2","E071",30,20
"4420","Lewisetta","W3-FL",3,"MVP-FL-2","E071",73,38
"4421","Lewisetta","W6-ME",1,"MVP-ME-1","D781",32,19
"4422","Lewisetta","W6-ME",2,"MVP-ME-1","D781",40,30
"4423","Lewisetta","W6-ME",3,"MVP-ME-1","D781",69,42
"4424","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-2","A358",26,15
"4425","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-2","A358",29,20
"4426","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-2","A358",60,38
"4427","Lewisetta","W5-NH",1,"MVP-NH-2","B251",34,25
"4428","Lewisetta","W5-NH",2,"MVP-NH-2","B251",40,27
"4429","Lewisetta","W5-NH",3,"MVP-NH-2","B251",59,42
"4430","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-1","B129",44,29
"4431","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-1","B129",85,49
"4432","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-1","B129",40,27
"4433","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-1","B157",40,25
"4434","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-1","B157",33,22
"4435","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-1","B157",71,65
"4436","Lewisetta","W6-ME",1,"MVP-ME-3","A231",38,27
"4437","Lewisetta","W6-ME",2,"MVP-ME-3","A231",39,26
"4438","Lewisetta","W2-LA",3,"MVP-LA-2","E294",70,51
"4439","Lewisetta","W2-LA",2,"MVP-LA-2","E294",30,25
"4440","Lewisetta","W2-LA",1,"MVP-LA-2","E294",31,24
"4441","YorkRiver","S1-LOLA",2,"MVP-LOLA-4","A927",38,24
"4442","YorkRiver","S1-LOLA",3,"MVP-LOLA-4","A927",70,38
"4443","YorkRiver","S1-LOLA",1,"MVP-LOLA-4","A927",35,23
"4444","YorkRiver","W3-FL",2,"MVP-FL-6","E563",55,27
"4445","YorkRiver","W3-FL",1,"MVP-FL-6","E563",47,25
"4446","YorkRiver","W5-NH",1,"MVP-NH-5","C041",24,19
"4448","YorkRiver","W1-TX",1,"MVP-TX-5","C017",28,19
"4449","YorkRiver","W1-TX",2,"MVP-TX-5","C017",29,20
"4450","Lewisetta","W4-VA",3,"MVP-JR-1","B392",78,60
"4451","Lewisetta","W4-VA",1,"MVP-JR-1","B392",40,29
"4452","Lewisetta","W4-VA",2,"MVP-JR-1","B392",48,34
"4454","YorkRiver","W2-LA",1,"MVP-LA-6","A867",33,24
"4455","YorkRiver","W2-LA",2,"MVP-LA-6","A867",34,30
"4456","Lewisetta","W3-FL",2,"MVP-FL-2","E044",66,36
"4457","Lewisetta","W3-FL",1,"MVP-FL-2","E044",55,31
"4458","Lewisetta","W3-FL",3,"MVP-FL-2","E044",75,47
"4459","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E186",21,19
"4460","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E186",28,26
"4461","Lewisetta","W2-LA",2,"MVP-LA-2","E278",51,27
"4462","Lewisetta","W2-LA",1,"MVP-LA-2","E278",46,25
"4463","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-5","A710",35,24
"4465","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-5","A710",40,25
"4466","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A266",47,32
"4467","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A266",102,52
"4468","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A266",38,22
"4469","Lewisetta","W4-VA",1,"MVP-JR-3","D777",36,29
"4470","Lewisetta","W4-VA",2,"MVP-JR-3","D777",43,41
"4471","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-1","B136",55,42
"4472","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-1","B136",30,21
"4473","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-1","B136",23,18
"4474","YorkRiver","W3-FL",1,"MVP-FL-5","E476",39,24
"4475","YorkRiver","W3-FL",2,"MVP-FL-5","E476",43,27
"4476","YorkRiver","W2-LA",2,"MVP-LA-5","C202",32,22
"4477","YorkRiver","W2-LA",1,"MVP-LA-5","C202",26,18
"4478","Lewisetta","W3-FL",1,"MVP-FL-1","D793",34,22
"4479","Lewisetta","W3-FL",2,"MVP-FL-1","D793",41,26
"4480","YorkRiver","S1-LOLA",3,"MVP-LOLA-6","E441",72,47
"4481","YorkRiver","S1-LOLA",2,"MVP-LOLA-6","E441",43,25
"4482","YorkRiver","S1-LOLA",1,"MVP-LOLA-6","E441",40,24
"4483","YorkRiver","W4-VA",1,"MVP-JR-5","A685",31,19
"4484","YorkRiver","W4-VA",2,"MVP-JR-5","A685",37,22
"4485","YorkRiver","W4-VA",3,"MVP-JR-5","A685",64,41
"4486","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E158",33,26
"4487","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E158",45,33
"4488","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E158",66,46
"4489","YorkRiver","W1-TX",1,"MVP-TX-6","C392",32,21
"4490","YorkRiver","W1-TX",2,"MVP-TX-6","C392",38,26
"4492","YorkRiver","W6-ME",1,"MVP-ME-6","A637",43,26
"4493","YorkRiver","W2-LA",1,"MVP-LA-4","LA-4-extra",11,8
"4494","YorkRiver","W2-LA",1,"MVP-LA-4","LA-4-extra",11,9
"4495","YorkRiver","S1-LOLA",1,"MVP-LOLA-6","E447",35,24
"4496","YorkRiver","S1-LOLA",2,"MVP-LOLA-6","E447",41,27
"4497","YorkRiver","S1-LOLA",3,"MVP-LOLA-6","E447",79,44
"4498","Lewisetta","W6-ME",2,"MVP-ME-3","A241",28,16
"4499","Lewisetta","W6-ME",1,"MVP-ME-3","A241",27,16
"4500","Lewisetta","W1-TX",2,"MVP-TX-1","E138",52,25
"4501","Lewisetta","W1-TX",1,"MVP-TX-1","E138",48,20
"4502","Lewisetta","W1-TX",3,"MVP-TX-1","E138",100,47
"4503","YorkRiver","W2-LA",2,"MVP-LA-5","C205",31,24
"4504","YorkRiver","W2-LA",1,"MVP-LA-5","C205",26,19
"4505","YorkRiver","W2-LA",3,"MVP-LA-5","C205",51,39
"4506","YorkRiver","W2-LA",1,"MVP-LA-5","C232",27,18
"4507","YorkRiver","W2-LA",2,"MVP-LA-5","C232",27,17
"4508","YorkRiver","W2-LA",3,"MVP-LA-5","C232",57,33
"4509","Lewisetta","W2-LA",2,"MVP-LA-3","D750",36,26
"4510","Lewisetta","W2-LA",1,"MVP-LA-3","D750",30,23
"4511","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-5","A733",33,19
"4512","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-5","A733",34,19
"4513","Lewisetta","W1-TX",2,"MVP-TX-2","B049",44,27
"4514","Lewisetta","W1-TX",1,"MVP-TX-2","B049",37,25
"4515","Lewisetta","W1-TX",3,"MVP-TX-2","B049",83,47
"4516","Lewisetta","W6-ME",1,"MVP-ME-2","2107",31,28
"4517","YorkRiver","W1-TX",1,"MVP-TX-4","C251",36,24
"4518","YorkRiver","W1-TX",3,"MVP-TX-4","C251",46,35
"4519","YorkRiver","W1-TX",2,"MVP-TX-4","C251",43,30
"4520","YorkRiver","W4-VA",3,"MVP-JR-6","A779",47,36
"4521","YorkRiver","W4-VA",2,"MVP-JR-6","A779",37,27
"4522","YorkRiver","W4-VA",1,"MVP-JR-6","A779",31,23
"4523","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A258",89,47
"4524","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A258",50,28
"4525","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A258",45,27
"4526","YorkRiver","S2-DEBY",1,"MVP-DEBY-5","A610",24,18
"4527","YorkRiver","S2-DEBY",2,"MVP-DEBY-5","A610",27,20
"4528","YorkRiver","S2-DEBY",1,"MVP-DEBY-6","E521",36,22
"4529","YorkRiver","S2-DEBY",2,"MVP-DEBY-6","E521",40,24
"4530","YorkRiver","S2-DEBY",3,"MVP-DEBY-5","A584",81,51
"4531","YorkRiver","S2-DEBY",1,"MVP-DEBY-5","A584",46,30
"4532","YorkRiver","S2-DEBY",2,"MVP-DEBY-5","A584",50,28
"4533","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A543",22,15
"4534","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A543",29,22
"4535","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-6","E360",53,30
"4536","YorkRiver","H1-HYBRIDMIX",3,"MVP-LARMIX-6","E360",50,33
"4537","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-6","E360",50,31
"4538","YorkRiver","W1-TX",2,"MVP-TX-6","C394",48,30
"4539","YorkRiver","W1-TX",1,"MVP-TX-6","C394",41,26
"4540","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A253",50,37
"4541","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A253",61,40
"4542","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A253",85,53
"4543","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-2","A362",28,21
"4544","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-2","A362",57,34
"4545","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-2","A362",35,26
"4546","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A277",86,67
"4547","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A277",30,20
"4548","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A277",36,23
"4549","YorkRiver","S2-DEBY",1,"MVP-DEBY-6","E533",24,16
"4550","YorkRiver","S2-DEBY",2,"MVP-DEBY-6","E533",23,15
"4551","YorkRiver","W2-LA",2,"MVP-LA-5","C207",34,29
"4552","YorkRiver","W2-LA",1,"MVP-LA-5","C207",30,21
"4553","Lewisetta","S1-LOLA",3,"MVP-LOLA-1","B176",76,53
"4554","Lewisetta","S1-LOLA",2,"MVP-LOLA-1","B176",37,26
"4555","Lewisetta","S1-LOLA",1,"MVP-LOLA-1","B176",32,22
"4556","Lewisetta","S1-LOLA",3,"MVP-LOLA-2","A423",92,66
"4557","Lewisetta","S1-LOLA",2,"MVP-LOLA-2","A423",53,41
"4558","Lewisetta","S1-LOLA",1,"MVP-LOLA-2","A423",49,39
"4559","Lewisetta","W4-VA",1,"MVP-JR-1","D738",32,27
"4560","Lewisetta","W4-VA",3,"MVP-JR-1","D738",80,50
"4561","Lewisetta","W4-VA",2,"MVP-JR-1","D738",37,27
"4562","Lewisetta","W4-VA",1,"MVP-JR-3","B004-B360",25,20
"4563","Lewisetta","W4-VA",3,"MVP-JR-3","B004-B360",56,46
"4564","Lewisetta","W4-VA",2,"MVP-JR-3","B004-B360",28,23
"4565","Lewisetta","W4-VA",1,"MVP-JR-1","D733",41,30
"4567","Lewisetta","W4-VA",3,"MVP-JR-1","D733",62,43
"4568","Lewisetta","W6-ME",2,"MVP-ME-2","D765",36,30
"4569","Lewisetta","W6-ME",3,"MVP-ME-2","D765",59,39
"4570","Lewisetta","W6-ME",1,"MVP-ME-2","D765",29,18
"4571","YorkRiver","W5-NH",2,"MVP-NH-4","A469",22,16
"4572","YorkRiver","W5-NH",1,"MVP-NH-4","A469",20,17
"4573","YorkRiver","W4-VA",2,"MVP-JR-6","A815",34,21
"4574","YorkRiver","W4-VA",1,"MVP-JR-6","A815",29,17
"4575","YorkRiver","W4-VA",3,"MVP-JR-6","A815",50,35
"4577","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-5","A719",33,21
"4578","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-5","A719",34,23
"4579","Lewisetta","W6-ME",3,"MVP-ME-2","B377",42,27
"4580","Lewisetta","W6-ME",1,"MVP-ME-2","B377",33,18
"4581","Lewisetta","W6-ME",2,"MVP-ME-2","B377",34,20
"4582","YorkRiver","W3-FL",1,"MVP-FL-6","E568",39,24
"4583","YorkRiver","W3-FL",2,"MVP-FL-6","E568",42,25
"4584","Lewisetta","W4-VA",2,"MVP-JR-2","B343",34,24
"4585","Lewisetta","W4-VA",1,"MVP-JR-2","B343",23,19
"4586","Lewisetta","W4-VA",3,"MVP-JR-2","B343",58,40
"4587","Lewisetta","S1-LOLA",2,"MVP-LOLA-2","A436",47,31
"4588","Lewisetta","S1-LOLA",1,"MVP-LOLA-2","A436",47,29
"4589","Lewisetta","S1-LOLA",3,"MVP-LOLA-2","A436",84,57
"4590","YorkRiver","W3-FL",2,"MVP-FL-6","E569",46,23
"4591","YorkRiver","W3-FL",3,"MVP-FL-6","E569",59,35
"4592","YorkRiver","W3-FL",1,"MVP-FL-6","E569",40,22
"4593","Lewisetta","W4-VA",1,"MVP-JR-3","2214",31,20
"4594","YorkRiver","S2-DEBY",3,"MVP-DEBY-4","E602",59,45
"4595","YorkRiver","S2-DEBY",2,"MVP-DEBY-4","E602",37,26
"4596","YorkRiver","S2-DEBY",1,"MVP-DEBY-4","E602",32,22
"4597","Lewisetta","W2-LA",2,"MVP-LA-1","A042",45,32
"4598","Lewisetta","W2-LA",1,"MVP-LA-1","A042",49,31
"4599","Lewisetta","W2-LA",3,"MVP-LA-1","A042",91,60
"4600","YorkRiver","W2-LA",1,"MVP-LA-6","A883",30,23
"4601","YorkRiver","W2-LA",2,"MVP-LA-6","A883",34,30
"4603","YorkRiver","S2-DEBY",2,"MVP-DEBY-4","E600",45,33
"4604","YorkRiver","S2-DEBY",1,"MVP-DEBY-4","E600",37,25
"4606","YorkRiver","W2-LA",1,"MVP-LA-6","A872",35,23
"4607","YorkRiver","W2-LA",2,"MVP-LA-6","A872",34,23
"4608","YorkRiver","W6-ME",2,"MVP-ME-5","D797",29,18
"4609","YorkRiver","W6-ME",1,"MVP-ME-5","D797",28,17
"4610","YorkRiver","S1-LOLA",1,"MVP-LOLA-6","E426",28,17
"4611","YorkRiver","S1-LOLA",2,"MVP-LOLA-6","E426",30,19
"4612","YorkRiver","S1-LOLA",3,"MVP-LOLA-6","E426",25,14
"4613","YorkRiver","S1-LOLA",2,"MVP-LOLA-4","A932",38,25
"4614","YorkRiver","S1-LOLA",1,"MVP-LOLA-4","A932",37,27
"4615","YorkRiver","S1-LOLA",3,"MVP-LOLA-4","A932",68,51
"4616","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","D786",45,27
"4617","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","D786",49,35
"4618","YorkRiver","S1-LOLA",2,"MVP-LOLA-5","C167",49,35
"4619","YorkRiver","S1-LOLA",3,"MVP-LOLA-5","C167",72,54
"4620","YorkRiver","S1-LOLA",1,"MVP-LOLA-5","C167",43,31
"4621","Lewisetta","W2-LA",2,"MVP-LA-2","E296",40,23
"4622","Lewisetta","W2-LA",1,"MVP-LA-2","E296",32,22
"4623","Lewisetta","W2-LA",3,"MVP-LA-2","E296",67,47
"4624","YorkRiver","W4-VA",2,"MVP-JR-5","A679",36,28
"4625","YorkRiver","W4-VA",3,"MVP-JR-5","A679",61,45
"4626","YorkRiver","W4-VA",1,"MVP-JR-5","A679",30,18
"4627","YorkRiver","W2-LA",2,"MVP-LA-6","A895",30,23
"4628","YorkRiver","W2-LA",1,"MVP-LA-6","A895",27,19
"4629","YorkRiver","W4-VA",1,"MVP-JR-6","A813",35,25
"4630","YorkRiver","W4-VA",2,"MVP-JR-6","A813",41,29
"4631","Lewisetta","W2-LA",2,"MVP-LA-3","A179",51,40
"4632","Lewisetta","W2-LA",1,"MVP-LA-3","A179",47,33
"4633","Lewisetta","W2-LA",3,"MVP-LA-3","A179",78,51
"4634","YorkRiver","W2-LA",2,"MVP-LA-4","A523",26,18
"4635","YorkRiver","W2-LA",1,"MVP-LA-4","A523",24,16
"4636","Lewisetta","W1-TX",3,"MVP-TX-3","E028",61,37
"4637","Lewisetta","W1-TX",1,"MVP-TX-3","E028",38,24
"4638","Lewisetta","W1-TX",2,"MVP-TX-3","E028",48,36
"4639","YorkRiver","W3-FL",2,"MVP-FL-4","E419",45,26
"4640","YorkRiver","W3-FL",3,"MVP-FL-4","E419",71,37
"4641","YorkRiver","W3-FL",1,"MVP-FL-4","E419",40,24
"4642","Lewisetta","W2-LA",2,"MVP-LA-1","A041",50,39
"4643","Lewisetta","W2-LA",1,"MVP-LA-1","A041",46,38
"4644","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-6","C333",40,26
"4645","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-6","C333",43,33
"4646","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-6","C333",44,30
"4647","YorkRiver","W5-NH",3,"MVP-NH-6","C080",46,34
"4648","YorkRiver","W5-NH",2,"MVP-NH-6","C080",32,21
"4649","YorkRiver","W5-NH",1,"MVP-NH-6","C080",33,24
"4650","YorkRiver","W3-FL",2,"MVP-FL-5","E480",41,23
"4651","YorkRiver","W3-FL",3,"MVP-FL-5","E480",24,19
"4652","YorkRiver","W3-FL",1,"MVP-FL-5","E480",35,20
"4653","Lewisetta","W5-NH",2,"MVP-NH-2","B266",36,32
"4655","Lewisetta","W5-NH",1,"MVP-NH-2","B266",29,25
"4656","YorkRiver","S2-DEBY",2,"MVP-DEBY-4","E592",33,23
"4657","YorkRiver","S2-DEBY",1,"MVP-DEBY-4","E592",27,19
"4658","YorkRiver","W6-ME",1,"MVP-ME-4","ME-4-extra",17,11
"4659","YorkRiver","W6-ME",1,"MVP-ME-4","ME-4-extra",16,10
"4660","YorkRiver","W6-ME",1,"MVP-ME-4","ME-4-extra",14,8
"4661","YorkRiver","W6-ME",1,"MVP-ME-4","ME-4-extra",15,11
"4662","YorkRiver","W6-ME",1,"MVP-ME-4","ME-4-extra",13,9
"4663","YorkRiver","W6-ME",1,"MVP-ME-4","ME-4-extra",14,10
"4664","YorkRiver","W6-ME",1,"MVP-ME-4","ME-4-extra",15,9
"4665","YorkRiver","W6-ME",1,"MVP-ME-4","ME-4-extra",18,10
"4666","YorkRiver","S1-LOLA",2,"MVP-LOLA-4","A924",30,20
"4667","YorkRiver","S1-LOLA",1,"MVP-LOLA-4","A924",29,20
"4668","YorkRiver","W5-NH",2,"MVP-NH-4","A461",28,19
"4669","YorkRiver","W5-NH",1,"MVP-NH-4","A461",24,18
