"phenotyping_key","phenotyping_label","phenotyping_bag_key","phenotyping_timestamp","shell_length_mm","shell_width_mm","tissue_wetweight_g","shell_dryweight_g","tissue_dryweight_g","phenotyping_notes","macroparasites","username","phenBags_TissueCollected","phenBags_VialLabel","FreezerBox_ID","phenBags_VialBuffer","phenBags_tissueType","phenBags_ShellBagID","CI","samplingTimePoint","site","population","bagID","grouping","site.pop"
"cbb6c31d","2024-5-7_MVP-SEEDMIX-4_ALIVE__546","90c1ae8f","6/10/2024 9:28:48",37,26,2.11,6.39,0.36,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,5.63380281690141,"2024-05","YR","H2-SEEDMIX","SEEDMIX-4","Mixtures","YR.SEEDMIX"
"42893fba","2024-5-7_MVP-SEEDMIX-4_ALIVE__547","90c1ae8f","6/10/2024 9:29:15",27,19,0.53,2.14,0.09,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.20560747663551,"2024-05","YR","H2-SEEDMIX","SEEDMIX-4","Mixtures","YR.SEEDMIX"
"757fbc67","2024-4-29_MVP-ME-3_ALIVE__548","5b2e1077","6/10/2024 9:30:15",27,19,0.46,1.59,0.07,"Shell fell apart.
Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.40251572327044,"2024-05","LEW","W6-ME","ME-3","Wild","LEW.ME"
"c8a88104","2024-4-29_MVP-ME-3_ALIVE__549","5b2e1077","6/10/2024 9:30:17",18,12,0.13,0.52,0.02,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.84615384615385,"2024-05","LEW","W6-ME","ME-3","Wild","LEW.ME"
"78c7e66c","2024-5-7_MVP-JR-4_ALIVE__550","dd1854f2","6/10/2024 9:30:45",25,19,0.5,1.95,0.07,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.58974358974359,"2024-05","YR","W4-VA","JR-4","Wild","YR.VA"
"cc658dde","2024-5-7_MVP-JR-4_ALIVE__551","dd1854f2","6/10/2024 9:31:13",12,12,0.16,0.56,0.02,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.57142857142857,"2024-05","YR","W4-VA","JR-4","Wild","YR.VA"
"02e0b5d7","2024-5-5_MVP-DEBY-4_ALIVE__552","d6daf0af","6/10/2024 9:31:37",25,16,0.42,1.67,0.07,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.19161676646707,"2024-05","YR","S2-DEBY","DEBY-4","Selection","YR.DEBY"
"0e6e6d2f","2024-5-5_MVP-DEBY-4_ALIVE__553","d6daf0af","6/10/2024 9:31:39",30,20,0.73,2.68,0.09,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.35820895522388,"2024-05","YR","S2-DEBY","DEBY-4","Selection","YR.DEBY"
"6c39756b","2024-5-7_MVP-ME-4_ALIVE__554","44fc4c10","6/10/2024 9:31:58",23,15,0.5,1.47,0.05,"Mud in shell.
Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.40136054421769,"2024-05","YR","W6-ME","ME-4","Wild","YR.ME"
"1d197050","2024-5-7_MVP-ME-4_ALIVE__555","44fc4c10","6/10/2024 9:32:26",19,10,0.12,0.6,0.01,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.66666666666667,"2024-05","YR","W6-ME","ME-4","Wild","YR.ME"
"6df3b279","2024-5-7_MVP-ME-4_ALIVE__556","44fc4c10","6/10/2024 9:34:27",22,14,0.25,1.08,0.05,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.62962962962963,"2024-05","YR","W6-ME","ME-4","Wild","YR.ME"
"e17ea83f","2024-5-7_MVP-NH-6_ALIVE__557","931488bd","6/10/2024 9:35:00",15,10,0.08,0.38,0.01,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.63157894736842,"2024-05","YR","W5-NH","NH-6","Wild","YR.NH"
"0787c365","2024-5-7_MVP-NH-6_ALIVE__558","931488bd","6/10/2024 9:35:30",13,11,0.07,0.32,0.01,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.125,"2024-05","YR","W5-NH","NH-6","Wild","YR.NH"
"18aa1ac1","2024-5-5_MVP-TX-6_ALIVE__560","a186dfb7","6/10/2024 9:35:43",21,13,0.19,1.06,0.04,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.77358490566038,"2024-05","YR","W1-TX","TX-5","Wild","YR.TX"
"444ac87d","2024-5-5_MVP-LA-5_ALIVE__563","038e9a2d","6/10/2024 9:36:44",34,22,1.04,4.42,0.18,"Inside of shell red!
Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.",NA,"lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.07239819004525,"2024-05","YR","W2-LA","LA-5","Wild","YR.LA"
"f3fff31f","2024-5-5_MVP-LA-5_ALIVE__562","038e9a2d","6/10/2024 9:37:14",34,24,0.84,4.56,0.11,"Half shell attached to full oyster shell.
Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.41228070175439,"2024-05","YR","W2-LA","LA-5","Wild","YR.LA"
"2eb8e182","2024-5-5_MVP-TX-6_ALIVE__561-1","a186dfb7","6/10/2024 9:38:17",30,21,0.52,3.31,0.09,"2 oysters stuck together, 2nd oyster also measured.
Shell dry weight includes two oyster halves stuck together, and other side of 1st shell whose length is described here.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.7190332326284,"2024-05","YR","W1-TX","TX-5","Wild","YR.TX"
"f48ae5f3","2024-5-5_MVP-LA-5_ALIVE__564","038e9a2d","6/10/2024 9:39:44",41,30,0.95,7.39,0.17,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.30040595399188,"2024-05","YR","W2-LA","LA-5","Wild","YR.LA"
"74b2208e","2024-5-5_MVP-JR-6_ALIVE__565","64e0ec7c","6/10/2024 9:39:58",20,13,0.26,1.18,0.04,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.38983050847458,"2024-05","YR","W4-VA","JR-5","Wild","YR.VA"
"fc689692","2024-5-5_MVP-JR-6_ALIVE__566","64e0ec7c","6/10/2024 9:40:22",20,14,0.25,1.04,0.04,"Thin outer edge of shell fell off.
Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.84615384615385,"2024-05","YR","W4-VA","JR-5","Wild","YR.VA"
"4db3da10","2024-5-5_MVP-JR-6_ALIVE__567","64e0ec7c","6/10/2024 9:40:24",21,14,0.2,1.21,0.03,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.47933884297521,"2024-05","YR","W4-VA","JR-5","Wild","YR.VA"
"4fe29ded","2024-5-5_MVP-ME-6_ALIVE__568","d4c76e64","6/10/2024 9:40:46",33,21,0.53,2.91,0.11,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.78006872852234,"2024-05","YR","W6-ME","ME-5","Wild","YR.ME"
"c5aae738","2024-5-5_MVP-ME-6_ALIVE__569","d4c76e64","6/10/2024 9:41:13",21,14,0.29,0.96,0.05,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,5.20833333333333,"2024-05","YR","W6-ME","ME-5","Wild","YR.ME"
"eb2a9acf","2024-5-5_MVP-ME-6_ALIVE__570","d4c76e64","6/10/2024 9:41:15",33,22,0.8,3.41,0.14,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.10557184750733,"2024-05","YR","W6-ME","ME-5","Wild","YR.ME"
"09cfb8dc","2024-5-5_MVP-NH-5_ALIVE__571","0e3b01b0","6/10/2024 9:41:26",28,19,0.8,2.78,0.13,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.67625899280576,"2024-05","YR","W5-NH","NH-5","Wild","YR.NH"
"da05958f","2024-5-5_MVP-NH-5_ALIVE__572","0e3b01b0","6/10/2024 9:41:46",34,20,0.95,2.91,0.12,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.12371134020619,"2024-05","YR","W5-NH","NH-5","Wild","YR.NH"
"e99d1a4d","2024-5-5_MVP-NH-5_ALIVE__573","0e3b01b0","6/10/2024 9:41:48",27,20,0.64,2.43,0.13,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,5.34979423868313,"2024-05","YR","W5-NH","NH-5","Wild","YR.NH"
"38609de8","2024-5-5_MVP-TX-6_ALIVE__561-2","a186dfb7","6/10/2024 11:35:10",26,10,0.45,2.91,0.07,"Two oysters stuck together, other oyster also measured.
Shell dry weight includes two oyster halves stuck together, and other side of 2nd shell whose length is described here.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.40549828178694,"2024-05","YR","W1-TX","TX-5","Wild","YR.TX"
"2aa5caa7","2024-5-5_MVP-LA-6_ALIVE__575","2a907d36","6/17/2024 11:35:51",29,24,0.79,3.22,0.09,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.",NA,"lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.79503105590062,"2024-05","YR","W2-LA","LA-5","Wild","YR.LA"
"54389672","2024-5-5_MVP-LA-6_ALIVE__576","2a907d36","6/17/2024 11:36:20",28,22,1.07,3.45,0.17,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.92753623188406,"2024-05","YR","W2-LA","LA-5","Wild","YR.LA"
"8bfd5226","2024-5-5_MVP-LA-6_ALIVE__577","2a907d36","6/17/2024 11:36:22",16,13,0.07,0.54,0,"Not enough tissue to register weight.
Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,0,"2024-05","YR","W2-LA","LA-5","Wild","YR.LA"
"0531e0b0","2024-5-5_MVP-LA-6_ALIVE__578","2a907d36","6/17/2024 11:36:24",27,21,0.33,2.03,0.03,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.47783251231527,"2024-05","YR","W2-LA","LA-5","Wild","YR.LA"
"9a5b0735","2024-5-5_MVP-LA-6_ALIVE__579","2a907d36","6/17/2024 11:36:26",32,30,1.24,4.09,0.14,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.42298288508557,"2024-05","YR","W2-LA","LA-5","Wild","YR.LA"
"30cd6018","2024-5-5_MVP-NH-5_ALIVE__580","0e3b01b0","6/17/2024 11:36:38",24,19,0.59,2.98,0.1,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.35570469798658,"2024-05","YR","W5-NH","NH-5","Wild","YR.NH"
"d17bbd26","2024-5-5_MVP-NH-5_ALIVE__581","0e3b01b0","6/17/2024 11:37:07",24,16,0.42,1.36,0.05,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.67647058823529,"2024-05","YR","W5-NH","NH-5","Wild","YR.NH"
"7183c0a1","2024-5-5_MVP-LA-5_ALIVE__582","038e9a2d","6/17/2024 11:37:19",30,24,0.81,3.09,0.09,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.9126213592233,"2024-05","YR","W2-LA","LA-5","Wild","YR.LA"
"b8cad918","2024-5-5_MVP-LA-5_ALIVE__583","038e9a2d","6/17/2024 11:37:38",26,18,0.42,1.93,0.05,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.59067357512953,"2024-05","YR","W2-LA","LA-5","Wild","YR.LA"
"dd264cbc","2024-5-5_MVP-JR-6_ALIVE__584","64e0ec7c","6/17/2024 11:38:02",43,29,2.25,6.08,0.27,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.44078947368421,"2024-05","YR","W4-VA","JR-5","Wild","YR.VA"
"4590b6a0","2024-5-5_MVP-JR-6_ALIVE__585","64e0ec7c","6/17/2024 11:38:34",33,22,0.49,4.03,0.11,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.72952853598015,"2024-05","YR","W4-VA","JR-5","Wild","YR.VA"
"8d97abb1","2024-5-5_MVP-DEBY-5_ALIVE__586","f883b48b","6/17/2024 11:38:47",43,29,1.45,6.96,0.13,"HUGE pea crab.
Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.86781609195402,"2024-05","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"5b9730e6","2024-5-5_MVP-DEBY-5_ALIVE__587","f883b48b","6/17/2024 11:39:17",48,30,1.46,9.73,0.26,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.672147995889,"2024-05","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"94ad689a","2024-5-5_MVP-DEBY-5_ALIVE__588","f883b48b","6/17/2024 11:39:19",38,24,1.77,4.21,0.28,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,6.65083135391924,"2024-05","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"3c98712d","2024-5-5_MVP-DEBY-5_ALIVE__589","f883b48b","6/17/2024 11:39:31",32,21,0.61,3.07,0.11,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.58306188925081,"2024-05","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"c57dfc5e","2024-5-5_MVP-DEBY-5_ALIVE__590","f883b48b","6/17/2024 11:39:33",25,16,0.2,1.51,0.03,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.98675496688742,"2024-05","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"bcef5676","2024-5-5_MVP-FL-6_ALIVE__591","d4813961","6/17/2024 11:40:28",45,26,1.15,6.49,0.22,NA,"polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.38983050847458,"2024-05","YR","W3-FL","FL-5","Wild","YR.FL"
"0b585b3b","2024-5-5_MVP-FL-6_ALIVE__592","d4813961","6/17/2024 11:40:29",36,23,0.71,3.99,0.13,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,3.25814536340852,"2024-05","YR","W3-FL","FL-5","Wild","YR.FL"
"ecfa5c74","2024-5-5_MVP-FL-6_ALIVE__593","d4813961","6/17/2024 11:40:32",38,23,0.78,4.78,0.1,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.09205020920502,"2024-05","YR","W3-FL","FL-5","Wild","YR.FL"
"2a3adf93","2024-5-5_MVP-FL-6_ALIVE__594","d4813961","6/17/2024 11:40:33",35,24,0.67,3.51,0.07,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.99430199430199,"2024-05","YR","W3-FL","FL-5","Wild","YR.FL"
"e00b01e9","2024-5-5_MVP-FL-6_ALIVE__595","d4813961","6/17/2024 11:40:36",42,22,1.02,5.26,0.15,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.85171102661597,"2024-05","YR","W3-FL","FL-5","Wild","YR.FL"
"d772f6d1","2024-5-5_MVP-ME-6_ALIVE__596","d4c76e64","6/17/2024 11:40:49",22,13,0.28,0.97,0.05,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,5.15463917525773,"2024-05","YR","W6-ME","ME-5","Wild","YR.ME"
"5baa9e0d","2024-5-5_MVP-ME-6_ALIVE__597","d4c76e64","6/17/2024 11:41:11",43,24,1.32,5.35,0.22,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.11214953271028,"2024-05","YR","W6-ME","ME-5","Wild","YR.ME"
"eb39be2e","2024-5-5_MVP-LOLA-4_ALIVE__598","4068f315","6/17/2024 14:10:20",34,22,0.34,2.56,0.03,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.171875,"2024-05","YR","S1-LOLA","LOLA-4","Selection","YR.LOLA"
"aa84d318","2024-5-5_MVP-LOLA-4_ALIVE__600","4068f315","6/17/2024 14:13:29",40,27,1.53,7.03,0.21,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","pea crab , polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,2.98719772403983,"2024-05","YR","S1-LOLA","LOLA-4","Selection","YR.LOLA"
"badd26e1","2024-5-5_MVP-LOLA-4_ALIVE__601","4068f315","6/17/2024 14:15:42",33,21,0.73,3.37,0.15,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.",NA,"lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,4.45103857566766,"2024-05","YR","S1-LOLA","LOLA-4","Selection","YR.LOLA"
"1750060d","2024-5-5_MVP-LOLA-4_ALIVE__602","4068f315","6/17/2024 14:17:43",46,30,1.22,5.62,0.11,"Tissue burned onto the tin while in drying oven. Weighed by weighing tin with tissue, zeroing, scraping tissue off, and reweighing tin.","polydora worm scars on shell","lee.fenuccio@gmail.com",FALSE,NA,NA,NA,NA,NA,1.95729537366548,"2024-05","YR","S1-LOLA","LOLA-4","Selection","YR.LOLA"
"73711691","2024-11-11_MVP-ME-6_ALIVE__608","335630d9","1/10/2025 14:19:59",31,24,0.38,2.73,0.05,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_71000","Box80_246","95_pure_EtOH","gills","CviMVPe_71000",1.83150183150183,"2024-11","YR","W6-ME","ME-6","Wild","YR.ME"
"95658a7c","2024-11-11_MVP-LA-4_ALIVE__609","2a16280b","1/10/2025 14:21:01",42,32,1.05,19.69,0.11,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_71001","Box80_246","95_pure_EtOH","gills","CviMVPe_71001",0.558659217877095,"2024-11","YR","W2-LA","LA-4","Wild","YR.LA"
"87ff7f0b","2024-11-11_MVP-JR-6_ALIVE__610","9b6dda42","1/10/2025 14:21:33",45,33,2.02,11.44,0.21,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_71002","Box80_246","95_pure_EtOH","gills","CviMVPe_71002",1.83566433566434,"2024-11","YR","W4-VA","JR-6","Wild","YR.VA"
"0f456757","2024-11-11_MVP-LA-5_ALIVE__611","5821faf3","1/10/2025 14:22:24",52,45,2.95,16.24,0.21,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_71003","Box80_246","95_pure_EtOH","gills","CviMVPe_71003",1.29310344827586,"2024-11","YR","W2-LA","LA-5","Wild","YR.LA"
